StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Prolific_ID,punishmore_1,punishmore_2,parsimony_1,parsimony_2,threestrikes_1,threestrikes_2,LWOP,deathpenalty,AttnCheck1,rates_1,rates_2,fear_1,fear_2,fear_3,AttnCheck2,dueprocess_1,dueprocess_2,dueprocess_3,uncertain_1,uncertain_2,uncertain_3,uncertain_4,hate_1,hate_2,hate_3,anger_1,anger_2,exclusion_1,exclusion_2,exclusion_3,degrad_1,degrad_2,degrad_3,suffer_1,suffer_2,prisonvi_1,prisonvi_2,harsh_1,harsh_2,harsh_3,revenge_1,revenge_2,revenge_3,rwa_1,rwa_2,rwa_3,rwa_4,rwa_5,sdo_1,sdo_2,sdo_3,sdo_4,sdo_5,sdo_6,sdo_7,sdo_8,venge_1,venge_2,venge_3,venge_4,venge_5,vprone_1,vprone_2,vprone_3,vprone_4,Raceresent_1,Raceresent_2,Raceresent_3,Raceresent_4,TV_1,TV_2,TV_3,TV_4,TV_5,TV_6,TV_7,TV_8,TV_9,Sentence_1,Sentence_OpenEnd1,Sentence_OpenEnd2,age_1,gender,race,education,politid,feedback
2025-12-03 02:41:14,2025-12-03 03:08:16,0,75.40.140.36,100,1621,1,2025-12-03 03:08:16,R_70OTWnRaWELx4UQ,,,,,33.8621,-84.4198,anonymous,EN,1,67cc84a7ad8328b8bae14416,1,7,1,3,7,5,7,7,9,4,7,5,7,4,4,1,4,7,7,7,4,7,7,1,7,7,7,7,7,7,4,7,7,7,7,1,7,7,1,7,7,7,7,7,6,7,7,7,4,6,7,4,6,4,6,7,7,6,7,4,7,7,4,6,1,7,7,7,7,6,4,7,6,4,5,5,5,1,30,"I chose this sentence because the situation escalated into a level of violence that cost someone their life, and that’s incredibly serious. Even if the incident began as a robbery, Darryl made several choices that put Frankie in danger, and the result was tragic. A 30-year sentence feels proportionate to the harm caused and is in line with what’s typically given in similar cases.",I hope this sentence provides a sense of justice for the life that was lost and makes clear that this kind of violence has serious consequences. I also hope it keeps the community safe while giving Darryl time to reflect on his actions and work toward rehabilitation during his incarceration.,50,2,2,6,3,Not at all. Thank you
2025-12-03 02:56:26,2025-12-03 03:08:24,0,107.141.124.5,100,717,1,2025-12-03 03:08:25,R_5BlDG0PDvpvfnaN,,,,,29.8636,-95.2054,anonymous,EN,1,5c9f4ad2bbce4600016f3771,4,2,2,4,5,2,5,3,9,5,4,3,4,3,4,5,5,2,3,3,3,1,4,3,3,3,4,4,4,3,5,4,3,2,2,4,5,2,6,2,4,3,6,1,1,7,2,2,2,1,7,6,2,2,6,7,6,2,4,2,5,5,1,3,1,5,1,2,6,5,3,5,2,3,3,5,2,2,50,Had a chance to flee after she defended herself but pursued down the path of attempted robbery. Of course the fact his actions resulted in her death,Grounds of some form of precedent,26,1,4,4,2,
2025-12-03 02:50:24,2025-12-03 03:10:06,0,104.52.27.10,100,1181,1,2025-12-03 03:10:06,R_31bYAlw9BJeQw41,,,,,33.9073,-118.0087,anonymous,EN,1,651865050634b0ca55fc0d0d,1,7,1,5,6,1,7,7,9,6,5,5,1,1,4,7,7,4,4,7,4,1,7,1,7,7,7,2,7,7,1,3,6,7,7,1,4,7,1,6,7,7,7,7,1,7,6,7,1,1,7,7,1,7,1,4,5,4,7,1,4,7,7,7,7,1,7,7,1,4,1,6,4,1,7,6,1,1,25,"He had no intentions of killing.  However, he did kill someone.  He deserves to be punished.","It will take a criminal off the streets.  ",36,1,3,6,6,no feedback to give
2025-12-03 03:02:24,2025-12-03 03:16:11,0,131.93.146.114,100,827,1,2025-12-03 03:16:12,R_1HqveKzrGnkMgvK,,,,,46.4506,-90.1689,anonymous,EN,1,66ba8c6a41737fcd4fc4ac9e,1,1,1,4,3,1,3,4,9,7,7,7,1,1,4,7,7,1,2,1,2,1,1,1,1,1,1,1,1,3,7,3,1,1,1,7,7,1,7,1,1,1,7,3,7,1,3,3,1,1,7,7,7,1,7,7,7,1,1,1,7,7,1,1,1,3,1,2,5,4,1,1,1,1,1,1,1,1,25,I don’t think he deserves a life sentence but he did a terrible crime and because of it someone’s life was taken so he should be severely punished.,"That he will learn a valuable lesson about what crimes do and how they effect everyone involved & yet still have time to change and become a better person who can get out of prison & contribute to society. ",57,2,2,2,6,
2025-12-03 03:05:52,2025-12-03 03:16:20,0,72.10.214.14,100,627,1,2025-12-03 03:16:20,R_5sdBWkZSybWCQi4,,,,,43.2256,-75.0613,anonymous,EN,1,5e3c24894e7e1e000b2341f9,3,3,3,6,2,1,7,1,9,5,3,7,2,1,4,7,5,6,4,5,4,1,2,5,2,5,4,5,2,5,5,3,1,1,1,6,7,1,7,5,1,5,1,1,1,5,3,2,1,1,7,7,1,1,7,7,7,1,1,1,6,3,1,1,1,7,1,1,4,5,1,1,1,1,1,7,1,1,50,"Because he killed another human being. While he did not plan a death he did cause the death, so he must be punished. ","To do a lot of learning, growing and mental help improvement over the years. ",63,2,1,3,1,
2025-12-03 03:07:06,2025-12-03 03:19:54,0,172.59.113.100,100,767,1,2025-12-03 03:19:54,R_3FIPOY0rG3723eT,,,,,36.9135,-76.2826,anonymous,EN,1,675adeca13332ac5fc8573e2,4,4,2,4,2,2,4,4,9,5,4,3,4,4,4,5,5,3,4,4,3,2,2,2,2,5,5,2,4,3,6,5,3,3,4,5,5,3,6,6,2,4,4,2,2,4,4,5,2,3,6,6,2,3,5,5,5,2,3,2,6,2,4,3,2,5,5,5,5,6,2,5,3,3,3,5,3,5,30,"He took a life.  It does not matter that he was having issues about jobs.  When he started this crime he had time to think before he became that angry that he pushed the lady over the railing.  ",That while inside he will take classes such as Thinking for a Change and other classes to help with his anger issues and still serve enough time to realize that he took a life.,62,2,2,3,2,N/A
2025-12-03 03:13:54,2025-12-03 03:22:06,0,172.58.123.156,100,492,1,2025-12-03 03:22:06,R_593c6EV86wNYxdT,,,,,42.4257,-83.1522,anonymous,EN,1,615deb85c655c2768d2b5caa,1,7,1,6,1,1,7,7,9,6,4,7,1,1,4,6,7,1,4,6,1,1,6,2,6,4,2,4,4,6,4,4,4,4,4,4,4,4,4,4,6,6,7,4,4,7,4,5,4,1,7,4,2,4,4,7,4,3,4,1,4,7,4,7,4,2,4,4,4,6,1,7,5,1,7,1,1,2,35,"the kick is too much ",nothing,27,1,1,2,6,
2025-12-03 03:12:13,2025-12-03 03:25:44,0,46.203.164.42,100,810,1,2025-12-03 03:25:44,R_3DT578NjiSnBnec,,,,,39.0469,-77.4903,anonymous,EN,1,6841f4329a9deda70eae9ed4,6,3,5,6,6,2,3,1,9,6,7,7,2,2,4,5,7,2,5,2,3,1,3,6,2,3,4,5,3,2,6,2,1,2,3,7,7,1,7,1,1,3,5,5,4,7,2,3,5,5,5,4,6,3,6,7,5,3,4,3,2,6,2,2,1,6,7,6,4,6,5,6,3,3,2,6,2,2,17,I felt a bit of empathy for Darryl because he had lost his job and had nothing to fend for himself or his family but that does not excuse the crime he committed. I hope while he is in prison he can contemplate what he did and come out to society a reformed person,I think this sentence will rehabilitate Darryl and will learn some skills when in prison,65,2,1,6,1,
2025-12-03 03:12:21,2025-12-03 03:26:09,0,89.46.182.72,100,828,1,2025-12-03 03:26:09,R_3WYG5P6eObRDklO,,,,,34.9458,-81.9334,anonymous,EN,0.8999999761581421,64727ea9591087aef21f3dcf,2,2,2,5,7,1,3,2,9,3,3,5,3,3,4,1,5,3,5,5,1,1,5,6,4,3,2,2,3,3,5,1,1,5,1,5,2,1,5,3,5,3,2,5,5,5,5,5,1,1,7,1,1,1,7,7,1,1,1,1,6,5,1,2,1,6,2,1,2,6,3,6,4,5,4,5,4,4,15,"Since I am at liberty to choose the amout of tenure, I decided to choose 15$",Will serve as a warning to others out there,58,1,1,4,2,
2025-12-03 03:12:14,2025-12-03 03:27:12,0,172.58.1.150,100,897,1,2025-12-03 03:27:12,R_35QJwzt0bHxsmUu,,,,,33.7043,-84.3742,anonymous,EN,1,6236fe0ee063333a3e1ba72a,5,4,2,6,6,2,6,2,9,5,6,6,6,6,4,6,6,6,4,2,5,1,5,3,6,5,6,6,2,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,2,2,5,7,2,1,6,6,2,4,4,4,2,5,6,2,6,5,2,2,5,6,2,6,5,6,1,6,1,5,30,Very reasonable depend how harsh the intent was either 30 years in prison or life in prison.,Punishment towards Darryl try to make him reflect on his actions on the killing of Frankie if not send him back to prison.,26,2,2,4,2,
2025-12-03 03:16:30,2025-12-03 03:29:09,0,76.36.175.105,100,759,1,2025-12-03 03:29:10,R_3xHXGIBkmJozE6R,,,,,36.0322,-79.8588,anonymous,EN,1,5d20d449ebebd10001cb2740,5,3,4,5,2,1,5,4,9,5,3,2,4,3,4,1,7,1,2,3,1,1,3,4,4,4,4,4,4,4,5,4,3,4,2,5,5,2,5,1,4,4,5,1,1,7,1,2,1,1,7,7,1,1,7,7,6,2,2,2,6,2,1,1,1,7,1,1,7,7,4,4,4,5,4,6,1,1,50,"I believe that murder should get the maximum sentence unless it was self defense. ","Keep the defendant out of society. ",45,2,4,5,2,
2025-12-03 03:23:32,2025-12-03 03:31:29,0,154.7.225.70,100,476,1,2025-12-03 03:31:29,R_7vTpPs9Zbayzy8h,,,,,39.0469,-77.4903,anonymous,EN,1,67f06192529886aa3bddd0b6,5,5,5,6,6,6,5,6,9,6,6,4,6,5,4,6,5,5,5,6,6,6,7,1,2,7,7,5,6,7,5,5,5,6,5,6,5,6,5,6,6,6,6,6,6,5,5,6,1,1,7,7,1,1,7,7,6,6,6,5,5,5,6,6,5,7,7,6,5,7,5,7,7,4,4,5,5,4,50,The best sentence for killing another human.,serve as a warning,32,1,3,6,7,NA
2025-12-03 03:23:37,2025-12-03 03:34:04,0,152.89.193.178,100,626,1,2025-12-03 03:34:04,R_51gVSzubchFTZHO,,,,,33.6353,-91.3898,anonymous,EN,1,6776bbc5289ff58ff9bea02b,1,7,1,4,7,7,7,7,9,7,7,1,1,7,4,4,6,4,4,7,4,1,7,1,7,7,7,7,7,7,1,7,7,7,7,1,7,7,4,7,4,7,7,7,4,1,7,7,6,6,6,6,6,6,6,6,4,4,4,4,4,5,5,7,5,7,7,5,7,7,2,7,7,7,7,7,4,7,15,I feel it is a good amount of time to reform,its purpose,46,1,1,6,4,
2025-12-03 03:13:18,2025-12-03 03:35:29,0,76.114.81.155,100,1331,1,2025-12-03 03:35:30,R_5HfOWl9FVqaYhcB,,,,,35.8437,-86.3881,anonymous,EN,1,66cdd84edb93e30caa9931ea,4,1,4,7,4,4,4,4,9,7,7,5,1,1,4,5,7,4,4,1,4,1,2,5,4,4,6,4,4,4,4,4,4,4,4,6,7,2,4,2,4,4,7,7,4,4,7,7,1,1,7,7,1,1,7,7,7,1,1,1,7,7,5,7,4,4,4,4,6,7,7,7,7,7,7,5,2,7,50,to me its a first degree murder. he had beaten her to stupor already and also struck her head before she fell and was ran over,one less societal problem,30,1,2,6,2,no
2025-12-03 03:26:23,2025-12-03 03:37:22,0,47.199.158.163,100,659,1,2025-12-03 03:37:23,R_1Oydh2Femh0ClRT,,,,,28.0973,-82.7001,anonymous,EN,1,6684497541f835bd67a199b2,3,3,1,7,1,1,5,5,9,5,2,4,2,3,4,1,7,2,3,5,4,1,3,2,4,3,4,2,5,5,5,5,6,5,7,5,4,5,5,2,4,5,5,4,7,4,5,5,4,1,7,5,7,5,3,4,3,5,5,5,2,2,4,4,1,1,7,7,1,5,1,1,1,1,1,5,1,1,50,He murdered an innocent person,Keep it from happening again.,52,1,1,2,5,
2025-12-03 03:17:39,2025-12-03 03:40:16,0,68.11.198.135,100,1357,1,2025-12-03 03:40:17,R_1Slsq8AkVu9tonp,,,,,30.4457,-91.1801,anonymous,EN,1,6151f8d17451289b4a59a6a8,4,2,3,7,1,1,2,1,9,5,2,3,2,1,4,2,7,1,3,1,4,1,2,3,2,4,6,2,4,2,5,2,2,1,4,6,5,2,5,3,1,1,1,2,1,6,2,2,2,2,6,6,2,2,6,6,3,3,2,2,6,4,3,1,1,6,2,2,6,6,5,3,1,5,1,7,2,3,20,A crime of opportuniy and distress. How old is Darryl? Without an age i  cannot sentence him more. What is his criminal record?,That D. learms a skill in prison; gets education....becomes useful to society and himself..,85,1,1,5,2,Cannot judge Darryl without knowing Darryl.
2025-12-03 02:58:03,2025-12-03 03:40:35,0,67.173.12.26,100,2552,1,2025-12-03 03:40:36,R_3peHFCqjW6X7lzb,,,,,41.8783,-87.6907,anonymous,EN,1,5e34325430e5263f0bebb32d,4,2,4,5,4,3,7,4,9,5,7,6,2,1,4,2,7,1,4,1,4,1,2,4,2,6,5,4,4,3,6,3,2,2,2,6,4,3,5,3,4,5,3,3,1,7,3,3,1,1,7,7,1,1,7,7,7,1,1,1,7,2,1,1,4,7,1,1,7,5,4,2,1,5,2,3,1,1,50,"Some crimes call for rehabilitation, which I am totally in favor of, except for murder.  They should be locked up for life for taking another's life.",Justice and keep society safe from violent offenders.,71,1,1,4,2,none
2025-12-03 03:32:09,2025-12-03 03:41:16,0,74.98.229.5,100,547,1,2025-12-03 03:41:19,R_1UXIFFZVrjvRpBf,,,,,40.4725,-79.9109,anonymous,EN,1,6554d04c73158a94d70192dd,3,4,2,4,5,3,4,4,9,4,4,3,4,4,4,3,4,2,4,3,3,4,5,3,4,5,5,5,3,2,4,5,4,3,3,5,5,4,4,3,4,4,7,2,4,4,5,5,1,1,7,7,1,1,7,7,2,3,5,2,5,5,3,4,1,7,1,1,7,6,2,5,3,6,2,4,2,3,20,There are a lot of factors to consider. The manslaughter is the result of a heated argument.,Darryl will have sufficient time to reflect on his actions.,37,2,4,4,2,
2025-12-03 03:14:37,2025-12-03 03:42:24,0,154.7.225.29,100,1667,1,2025-12-03 03:42:24,R_3AZi4vcADs1N6Vq,,,,,39.0469,-77.4903,anonymous,EN,1,67ef28385fccba4dc7c089d9,5,6,1,5,7,7,5,3,9,7,7,7,7,7,4,5,5,7,4,5,6,2,7,1,7,7,7,7,6,2,4,5,3,5,6,3,7,5,3,5,4,7,7,5,7,2,6,6,4,3,4,4,6,3,6,6,6,2,2,2,7,1,6,2,5,5,5,5,5,6,7,5,4,6,6,5,6,5,30,"i chose 30 years because Darryl's actions were extremely violent, intentional uncontinued even after Frankie's unconsciousness.",It should deter others from using violence to silence others,45,1,4,3,7,
2025-12-03 03:33:50,2025-12-03 03:46:02,0,74.118.47.235,100,732,1,2025-12-03 03:46:03,R_67KGcMMVq1Yp9M3,,,,,36.3888,-85.3194,anonymous,EN,1,66d63bf354de4c20d9369e20,1,4,2,4,6,5,6,5,9,6,4,7,3,2,4,4,7,4,2,3,4,1,6,2,5,6,6,5,6,6,5,5,2,3,5,3,6,2,5,3,7,5,6,3,1,7,6,5,2,1,6,7,1,2,7,6,5,2,3,3,5,3,2,1,2,6,1,3,6,7,2,7,2,1,3,5,1,5,30,"It seems to be the high end of what crimes similar to this gets, it seems fair.","Hopefully Darryl can get the help he needs and also be locked up away from law abiding members of society.  Basically, I hope that Darryl get help while still keeping the public safe from his dangerous behavior.",46,1,1,2,3,
2025-12-03 02:40:18,2025-12-03 03:48:35,0,223.29.141.184,100,4097,1,2025-12-03 03:48:35,R_72qQwDSCbc0yEax,,,,,37.751,-97.822,anonymous,EN,1,67d18c20050ecfd766de3af3,1,5,3,3,7,7,7,7,9,5,4,5,3,2,4,2,2,2,2,2,5,2,7,2,7,6,7,7,7,2,3,7,7,7,7,7,7,7,3,7,7,7,4,7,6,1,6,6,3,6,6,5,2,3,6,6,3,3,3,3,4,6,3,2,2,4,3,5,3,7,5,4,3,3,3,5,5,3,50,i recommend this because  because Darryl is a criminal and caused Frankie's death and deserves to never be released from prison,punish him and also correct him,58,2,1,5,6,
2025-12-03 03:30:04,2025-12-03 03:48:48,0,76.215.116.156,100,1124,1,2025-12-03 03:48:49,R_7L6g3Qdm0IBSwQR,,,,,38.5904,-90.3467,anonymous,EN,1,6653ae434d386b6218f51efb,4,1,7,7,1,1,1,1,9,3,1,4,3,2,4,2,7,1,1,2,2,1,4,4,1,5,3,1,1,7,7,7,1,1,4,7,7,1,7,1,1,1,1,1,1,2,1,1,1,1,7,7,1,1,7,7,7,1,1,1,1,1,1,1,1,7,1,1,7,6,4,3,1,3,1,2,1,1,25,"I reommended this sentence  based on what judges who have heard similar cases have done, but if I knew more about Darryl's background my decision might have been different.",I hpe it will give Darryl a chance to participate in prison rehabilitation programs  the he will be employable at a stable job upon is release.,76,2,1,4,3,I am soomewhat familiar with the conditons in jials and prisons because of having been a volunteer with a criminal justice ministry.
2025-12-03 03:24:03,2025-12-03 03:51:14,0,223.29.140.195,100,1630,1,2025-12-03 03:51:15,R_7tFE2ewg35POT8Y,,,,,37.751,-97.822,anonymous,EN,1,67e8e0c0be5802df7311d109,2,5,2,5,6,4,6,6,9,6,6,4,5,5,4,5,5,5,4,6,4,6,5,2,6,5,5,5,5,5,4,5,5,4,5,4,5,4,4,4,4,6,6,4,6,5,5,5,4,3,6,6,3,2,6,6,3,5,5,5,4,3,4,5,1,4,3,4,5,6,4,6,3,5,2,4,2,5,30,This sentence reflects the seriousness of taking an innocent life during a violent assault. It also aligns with the typical range for similar second-degree murder cases while accounting for the dangerous escalation of his actions...,I hope it provides justice for the victim and her family by acknowledging the harm caused. I also hope it deters similar violent behavior and gives Darryl time for rehabilitation...,69,1,1,6,6,
2025-12-03 03:33:09,2025-12-03 03:51:44,0,107.11.73.174,100,1115,1,2025-12-03 03:51:45,R_33BVI9ENsQgsKNX,,,,,39.9275,-82.0032,anonymous,EN,1,64d5219df0415c9a7c609c19,2,5,2,6,6,3,5,6,9,4,4,7,2,1,4,2,7,1,1,5,4,1,4,3,2,5,5,6,3,3,5,3,3,1,5,3,5,2,5,3,1,2,3,1,1,7,2,2,3,2,6,6,5,5,5,7,3,4,5,5,2,6,4,5,2,2,3,6,4,5,1,6,7,5,7,5,1,1,50,"I'm pretty sure once he started chasing after her it would actually be first degree murder ,   and if you are will to chase someone down , punch a defenseless woman in the face into traffic , it looks like you do not have the temperament to live in society.",some people just need taken out of society because they are not able to make reasonable decisions that lets them live in society.,50,1,1,4,3,"i would be curious if you looked more into the simulated case if that guys actions would actually qualify for 1st degree murder , once he started the pursuit of a fleeing person that is now premeditated actions"
2025-12-03 03:30:56,2025-12-03 03:52:46,0,69.234.130.131,100,1309,1,2025-12-03 03:52:46,R_74visNMSvUuETum,,,,,32.8619,-97.3427,anonymous,EN,1,66295979973d480359d7ddee,7,2,3,5,2,1,3,1,9,5,1,6,3,2,4,2,7,1,2,2,4,1,3,5,3,4,4,4,3,2,7,2,1,1,1,5,6,1,7,1,1,1,3,1,1,7,1,1,2,1,7,6,1,1,7,7,7,1,1,1,7,1,1,1,1,7,1,1,7,7,5,4,2,3,2,4,1,1,25,"Darryl knowingly and willingly beat Frankie to death seeing that he was unresponsive he kicked him again as hard as he could. Given that this happened because he was already committing crimes and Frankie was trying to turn him in, I decided on 25 years due to the nature of his brutal killing.  This wasn't an accident or heat of the moment.","Darryl is violent.  Removing him from both criminal enterprise and from the opportunity to harm others is imperative.  The likelihood of recidivism for this person appears high, and a sentence that prevents this through his adult years brings safety to the public.",53,2,1,5,2,"This was a challenging study as providing a sentence for someone without hearing all evidence and testimony of a conviction is difficult. "
2025-12-03 03:41:46,2025-12-03 03:53:40,0,172.56.124.21,100,713,1,2025-12-03 03:53:40,R_7nVltpVzaIfHb9J,,,,,42.3888,-83.1895,anonymous,EN,0.800000011920929,66971f1f9181bdc85972b84d,2,4,2,2,4,1,7,6,9,5,5,7,5,1,4,2,7,3,4,1,2,1,5,3,5,5,5,5,5,4,3,5,4,5,5,5,7,2,5,3,5,5,7,1,1,7,3,5,1,1,7,7,1,1,7,7,7,3,5,3,7,5,1,1,1,7,1,1,7,7,4,4,1,4,4,6,1,4,25,"Murder is murder. This is not nuanced enough to be giving a light sentence. He assaulted someone and that can almost always result in death if one thing goes wrong. So I do not feel bad for anyone murdering someone unless it was a complete freak accident in which no party was assaulting each other. ","He needs to reflect on whether this was worth it or not. We need to sentence murderers for long periods of time for the sake of the families affected and to protect our future generations from any harm. If the topic was more nuanced, I wouldn't have such a black and white view of this but murder is murder.",31,1,1,2,1,"The study was great. Loaded fast, made sense, and wasn't confusing. I don't have any notes other than to thank you for the opportunity!"
2025-12-03 03:44:21,2025-12-03 03:55:42,0,136.55.39.221,100,681,1,2025-12-03 03:55:42,R_7aqSddkg8vAKLZk,,,,,33.7697,-84.3754,anonymous,EN,1,676325864a29c405dab887a0,6,2,2,6,1,1,1,1,9,3,3,6,2,2,4,2,7,2,2,2,3,1,3,3,2,4,2,2,2,4,4,5,2,3,1,4,6,2,7,1,1,1,3,1,1,7,1,1,1,2,7,7,6,1,7,7,4,3,3,2,3,3,1,1,1,7,1,1,7,6,1,5,3,4,5,5,1,1,20,"he took someone's life in the act of another crime. punishment needs to be harsh. ",it will get a murderer off the street and show people that such acts will not be tolerated.,56,1,1,4,2,
2025-12-03 03:42:26,2025-12-03 03:55:55,0,74.124.173.1,100,809,1,2025-12-03 03:55:56,R_7N3Lq4lB42dfVoh,,,,,36.1053,-79.8762,anonymous,EN,1,63a9a8f2f098b7e45bd03721,3,4,1,5,1,1,3,5,9,6,5,7,3,3,4,4,7,3,3,1,3,1,2,4,2,4,5,3,5,1,7,1,3,5,2,7,4,1,7,1,5,2,4,2,5,3,3,5,1,1,7,7,1,1,7,7,7,1,1,1,7,1,1,4,2,5,2,2,5,7,4,7,1,1,1,1,1,1,25,"Clearly Darryl committed the actions that led to Frankie's death. He intended to cause a great deal of physical harm from the beating, and he planned it for no other reason than yo keep Frankie from testifying against him. There is nothing in the fact pattern out of the ordinary, so a sentence in the range of what is generally given would be appropriate.","The sentence takes Darryl out of society for a period of time so he cannot commit other crimes of violence. It sends a strong message that this type of behavior is not tolerated. Finally, it gives Darryl an opportunity to access to programs that might help him address his tendency toward criminal activity and violence.",71,1,1,6,5,Very interesting study
2025-12-03 03:37:22,2025-12-03 03:56:27,0,223.29.140.36,100,1144,1,2025-12-03 03:56:27,R_3m8KhYl0UCXD3G1,,,,,37.751,-97.822,anonymous,EN,0.699999988079071,6788d82f8ec0422c248b737a,5,6,2,5,5,1,4,4,9,6,5,4,4,4,4,4,5,2,4,3,1,1,4,2,3,6,7,7,5,7,3,6,4,5,6,5,6,3,4,5,2,7,5,6,4,4,7,7,4,2,4,7,1,2,7,7,7,1,2,2,7,1,5,3,2,5,3,3,4,6,2,4,2,3,4,5,4,4,40,Second degree murder is a serious crime and the details of the crime is so bad hence my recommendation,To teach others and to let the guilty know that murder is a serious crime with real serious consequence,37,2,1,6,2,
2025-12-03 03:37:31,2025-12-03 03:56:30,0,77.47.243.143,100,1138,1,2025-12-03 03:56:30,R_51EQRkiljB7ymWO,,,,,37.751,-97.822,anonymous,EN,1,677e29646b0a2cf5eff174dc,5,6,2,5,5,1,5,5,9,5,5,4,4,4,4,4,4,1,4,3,3,1,5,1,5,6,6,7,6,7,2,7,4,4,6,4,5,4,2,6,7,6,6,7,4,3,7,7,5,4,5,7,2,2,7,7,7,1,2,2,7,1,3,1,1,5,4,3,3,7,1,4,2,2,5,6,2,4,45,It was a very serious crime committed and should b dealt with in a serious way with consequences,I hope accomplish preventing others from committing a second degree murder with the kind of punishment and sentence,35,2,1,6,2,
2025-12-03 03:49:14,2025-12-03 04:00:48,0,68.134.72.102,100,694,1,2025-12-03 04:00:48,R_3TYSo0o6qLSllTc,,,,,39.4623,-76.2791,anonymous,EN,1,5ff07b5ee7a1d23e719e421e,3,3,2,6,3,3,5,5,9,6,5,5,2,2,4,5,7,2,3,3,5,1,4,3,4,5,6,5,5,5,4,4,2,4,5,4,6,3,5,4,4,5,3,4,6,4,5,5,4,1,7,7,6,6,4,4,6,1,1,1,7,3,1,2,2,3,4,4,4,2,2,1,1,5,2,5,1,1,30,"That was a very violent crime that Darryl committed against another human being. A life was taken for no reason, he deserves to have a high punishment. ","I would hope it gives him a lot of time to think of what he has done and that he changes his ways. ",71,2,1,3,5,"The study looks good as it is written. Thank you for allowing me to participate. "
2025-12-03 03:48:49,2025-12-03 04:03:14,0,172.56.47.171,100,865,1,2025-12-03 04:03:15,R_6A1h1UdVXjEgcVj,,,,,37.6538,-122.4257,anonymous,EN,1,63be7173226d9b8c566ddd44,1,6,1,4,7,4,7,7,9,7,7,4,2,1,4,7,4,5,7,6,4,1,6,1,7,7,6,7,6,4,1,4,6,7,7,1,7,4,1,4,6,7,7,4,7,1,5,7,6,3,4,7,4,4,4,7,4,4,7,4,3,4,7,6,1,6,1,1,7,7,7,4,2,5,3,5,3,4,30,Darryl intentionally attacked Frankie. He had intended to seriously harm him in order to silence him.,"I hope that justice will be served, he will be held accountable to his actions and also for public safety.",34,1,4,4,1,interesting study
2025-12-03 03:54:20,2025-12-03 04:04:48,0,24.162.55.159,100,628,1,2025-12-03 04:04:49,R_5fl7v1mke2d4yjx,,,,,30.5154,-97.6689,anonymous,EN,1,669d8b26896ecc9457727c9f,4,5,3,5,7,3,7,4,9,7,7,6,5,5,4,5,7,4,2,4,1,1,4,4,4,4,6,5,5,5,4,4,3,5,4,5,5,3,5,3,4,4,5,1,1,4,4,5,4,7,4,4,4,4,4,4,7,7,7,7,2,7,5,7,4,2,7,7,2,4,4,4,6,4,6,4,5,4,50,I believe murder should be a life sentence.,Keeping a dangerous person off the streets.,28,1,1,1,4,n/a
2025-12-03 03:41:07,2025-12-03 04:05:41,0,98.203.87.247,100,1474,1,2025-12-03 04:05:42,R_6XNgMOvB9EIgVI5,,,,,25.882,-80.2291,anonymous,EN,1,66d0e8813c0a69291c362cba,1,7,7,7,1,1,1,7,9,1,1,7,1,1,4,4,4,3,7,7,2,1,1,7,4,1,1,1,1,1,7,1,1,4,1,7,7,1,7,1,1,1,7,1,7,1,1,7,3,1,7,7,1,1,7,7,1,1,1,1,7,7,1,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,50,he beat him with his self so 50 years!,Diginty,24,1,4,1,4,rhank you
2025-12-03 03:52:19,2025-12-03 04:06:21,0,71.195.73.224,100,842,1,2025-12-03 04:06:22,R_1QRGv7xwSLPV4AW,,,,,40.4725,-79.9109,anonymous,EN,1,582afed4ce3a0e00010b3245,4,5,3,5,6,4,7,2,9,6,5,5,4,4,4,3,7,4,4,4,5,1,4,2,4,5,6,4,5,5,6,4,3,3,4,4,4,5,6,2,4,4,5,3,4,4,4,5,1,1,7,7,1,1,7,7,7,1,1,1,7,3,1,3,1,7,3,3,6,4,4,2,2,2,2,7,2,2,30,This man made Frankie suffer and fear for her life.  Plus he inflicted pain.  He was someone she should have been able to trust.  He is a violent person and will probably commit another violent crime again unless rehabilitated.   He caused her death.,"This sentence will keep him off the streets where he could harm another person. 
Hopefully in prison he, and others, can be rehabilitated.  Rehabilitation can help some, maybe not all but it's worth a try.  

",73,2,1,3,2,"Prison rehabilitation programs, of many types, should be part of survey??"
