"Progress","Duration..in.seconds.","Finished","ResponseId","Q_RecaptchaScore","Prolific_ID","punishmore_1","punishmore_2","parsimony_1","parsimony_2","threestrikes_1","threestrikes_2","LWOP","deathpenalty","AttnCheck1","rates_1","rates_2","fear_1","fear_2","fear_3","AttnCheck2","dueprocess_1","dueprocess_2","dueprocess_3","uncertain_1","uncertain_2","uncertain_3","uncertain_4","hate_1","hate_2","hate_3","anger_1","anger_2","exclusion_1","exclusion_2","exclusion_3","degrad_1","degrad_2","degrad_3","suffer_1","suffer_2","prisonvi_1","prisonvi_2","harsh_1","harsh_2","harsh_3","revenge_1","revenge_2","revenge_3","rwa_1","rwa_2","rwa_3","rwa_4","rwa_5","sdo_1","sdo_2","sdo_3","sdo_4","sdo_5","sdo_6","sdo_7","sdo_8","venge_1","venge_2","venge_3","venge_4","venge_5","vprone_1","vprone_2","vprone_3","vprone_4","Raceresent_1","Raceresent_2","Raceresent_3","Raceresent_4","TV_1","TV_2","TV_3","TV_4","TV_5","TV_6","TV_7","TV_8","TV_9","Sentence_1","Sentence_OpenEnd1","Sentence_OpenEnd2","age_1","gender","race","education","politid","feedback","vignette","response_order","X","X.1","X.2","punishmore_1_R","parsimony_1_R","parsimony_2_R","hate_2_R","degrad_1_R","prisonvi_1_R","prisonvi_2_R","harsh_2_R","fear_1_R","rwa_3_R","sdo_3_R","sdo_4_R","sdo_7_R","sdo_8_R","venge_1_R","venge_5_R","Raceresent_1_R","Raceresent_4_R","dueprocess_2_R","Sentence_z","punishmore_comp","parsimony_comp","threestrikes_comp","punitiveness_8item","punitiveness_8item_z","punitiveness_agg","crime_rates_comp","fear_comp","crime_concerns_agg","hatred_comp","anger_comp","emotions_agg","exclusion_comp","degradation_comp","suffering_comp","prisonvi_comp","harsh_comp","revenge_comp","hostile_agg","rwa_comp","sdo_comp","venge_comp","vprone_comp","raceresent_comp","bloodsports_comp","personality_agg","dueprocess_comp","uncertain_comp","process_agg","political_group"
100,764,1,"R_5yWhYo7DNY3XUFH",1,"6369700320bc7dd22e733009",4,2,4,6,2,2,2,3,9,4,3,5,2,2,4,3,7,1,2,5,3,1,5,3,4,5,5,4,3,3,5,5,3,2,2,4,6,2,5,2,5,4,2,3,2,6,2,3,1,1,6,6,4,4,6,6,6,2,2,2,5,3,1,1,2,5,3,5,5,2,4,4,1,5,1,5,1,1,30,"He was barbaric and doesn't deserve to be let out back out into society; however, I would hope that this term in prison will get him the help he needs to enable him to live the latter years of his life peacefully among people.","I hope it will allow him to reflect on what he has done. I would want him to get rehabilitated and one day be able to understand how alcohol and his temper needs to be controlled.",67,2,1,4,3,"All was good.",2,234,NA,NA,NA,4,4,2,5,3,4,2,3,3,2,2,2,2,2,2,3,3,3,1,-0.592159099651104,3,3,2,2.625,-1.12546132143583,-0.858810210543469,3.5,2.33333333333333,2.8,4.66666666666667,5,4.8,3.33333333333333,3.66666666666667,2,3,2.33333333333333,3.66666666666667,3.0625,2.4,2.25,2.2,1.75,3.5,1,2.2,1.66666666666667,2.75,2.28571428571429,"Liberal"
100,576,1,"R_1L2aR3WlTpNT77e",1,"5c7560f14f23e50016135028",1,5,1,1,6,5,7,7,9,7,7,4,2,2,4,7,5,4,1,6,6,1,6,1,6,7,7,7,6,4,4,4,4,4,4,4,6,4,6,7,4,6,7,4,4,5,5,7,4,4,7,4,3,3,5,5,4,1,4,1,4,7,1,7,4,1,6,7,1,4,4,4,4,4,4,2,4,4,50,"He attacked the woman and when she tried to defend herself he beat her up and she fell over the side of the building and died. He deserves maximum sentence","It will keep this dirtbag off the streets so he can't kill anyone else",73,2,1,4,7,"No comments thank you ",1,233,NA,NA,NA,7,7,7,7,4,4,2,2,4,3,1,4,3,3,4,4,7,7,3,1.23851286921351,6,7,5.5,6.375,1.84805864713043,1.54328575817197,7,2.66666666666667,4.4,6.33333333333333,7,6.6,5.66666666666667,4,4,3,4.33333333333333,5.66666666666667,4.5625,4.6,3.125,2.8,4.75,6.75,4,4.13333333333333,4.66666666666667,3.5,4,"Conservative"
100,796,1,"R_5dX5VGpMqji72VA",1,"5cb67a7ab73e8a001507fae5",5,2,3,6,1,1,6,2,9,4,4,7,2,2,4,2,6,2,3,6,5,2,4,3,3,5,5,5,5,3,5,2,2,3,2,6,5,3,5,3,2,5,5,2,2,5,2,2,2,2,6,5,3,3,5,6,3,2,2,2,6,2,1,3,3,2,5,5,2,5,4,5,3,5,3,5,3,2,30,"I felt that this was a significant sentence that would keep Darryl off the streets and in a position to hurt someone.  He would be in his 50's and possibly older by the time he got out.","Time for self reflection and growth.  To come out at an age where he cannot be a menace to society.",54,1,1,5,4,"Good study that was involving to complete - thanks",3,232,NA,NA,NA,3,5,2,5,3,2,3,3,1,3,2,3,3,2,5,2,6,6,2,-0.284169605407477,2.5,3.5,1,2.75,-1.02634398915029,-0.655256797278884,4,1.66666666666667,2.6,4,5,4.4,4.33333333333333,2.33333333333333,2.5,2.5,3,4,3.1875,2.2,2.5,2.6,2.25,5.5,2.75,2.86666666666667,2,4,3.14285714285714,"Moderate"
100,976,1,"R_5X6RJ2gt897W85U",1,"67d5e3d6a8a6bc7b6665a542",2,5,2,4,3,1,5,1,9,6,4,2,3,1,4,3,7,1,5,5,6,1,2,2,5,5,4,4,5,3,3,4,5,4,6,6,6,5,3,6,5,5,1,2,2,6,5,4,1,1,6,7,4,4,4,7,6,1,2,1,7,6,4,5,1,3,5,4,3,5,1,5,3,5,1,6,1,1,35,"35 years is enough to be most of someone's life, with a little left over for some incentive to want to want to get out of prison.  Also the reckless taking of the other person's life requires a long prison term.","Simply to get the offender out of society so that he can't harm others, and to send a message to other would be criminals.",65,1,1,4,4,"It was interesting that the study used sports as a proxy or correlation for views on crime.",3,231,NA,NA,NA,6,6,4,6,5,2,2,5,6,2,2,1,4,1,2,1,5,5,1,0.132758773182644,5.5,5,2,3.875,-0.134287998580412,-0.000764612698883851,5,3.33333333333333,4,4.33333333333333,4.5,4.4,4,4.66666666666667,5,2,5.33333333333333,3.66666666666667,4.1875,3,2.25,1.4,4,4.75,1.5,2.7,1.66666666666667,4.25,3.14285714285714,"Moderate"
100,706,1,"R_7mW5Ow1pLVUJpVs",1,"5b965c637840dc0001e335f8",3,6,1,6,5,2,4,5,9,5,5,2,3,2,4,6,7,1,2,3,5,2,5,4,2,6,6,5,3,1,6,5,2,5,6,7,7,2,6,2,5,6,7,5,7,7,3,5,6,4,3,6,2,6,2,6,5,2,2,2,6,6,5,1,5,5,1,4,2,2,1,1,3,1,1,6,1,1,20,"This is not just an offense against Frankie, it is an offense against society. Darryl violated a restraining order. If restraining orders mean nothing, it puts all people filing them at risk. Frankie did what she was supposed to do. Filing a restraining order is in itself a difficult decision. She should have been protected by society then. She and others like her need to be protected by society now. ","Killing is wrong. A restraining order should have been his wakeup call to stop his actions. This was a 2-year relationship. His behaviors were over the top. He needs a time out to develop the ability to reflect on his behaviors. Others need to know that restraining orders mean business. ",63,2,1,4,6,"Thought provoking! Thank you. ",2,230,NA,NA,NA,5,7,2,4,2,1,1,2,6,1,5,2,6,2,3,2,3,6,1,-1.38591387146066,5.5,4.5,3.5,4.5,0.361298662847299,-0.512307604306679,5,3.66666666666667,4.2,3.66666666666667,6,4.6,3,3,5.5,1,2,6,3.4375,4.2,4.125,2.2,4.25,3.5,1.5,3.4,2.66666666666667,3,2.85714285714286,"Conservative"
100,1003,1,"R_5OAFtoLR44JgwWu",1,"583b397f54686200010f1d20",4,1,4,7,1,1,7,7,9,7,4,4,2,3,4,1,7,1,2,4,1,1,1,4,1,4,4,1,1,1,7,1,1,1,1,4,7,1,7,1,1,1,4,1,7,1,1,1,2,6,4,4,1,2,6,6,4,2,4,3,6,1,4,1,1,7,1,1,7,1,1,1,1,1,1,1,1,1,30,"I would give him a high sentence but not the highest because it was not premeditated.","I hope the sentence will allow him to tell his story to others to prevent this type of desperation from happening again.",53,2,2,4,4,"The government also bears responsibility for these types of crimes to a large extent because they create conditions of desperation for people who feel like they have no other choice but to commit crime to survive.",1,229,NA,NA,NA,4,4,1,4,1,4,1,1,4,7,4,4,2,2,4,2,1,1,1,-0.350415439514018,2.5,2.5,1,3.25,-0.629874660008123,-0.490145049761071,5.5,3,4,2,4,2.8,1,1,1,2.5,1,2,1.375,3.4,2.875,3,1.75,1,1,2.33333333333333,1,2,1.57142857142857,"Moderate"
100,711,1,"R_3qn1eu4fwTIDMT2",1,"60367f78082e3dedb8238ea3",4,1,2,7,1,2,6,1,9,6,5,6,4,1,4,2,7,2,4,2,4,1,3,2,3,5,5,2,3,6,6,5,1,1,2,5,6,1,6,2,3,1,2,1,2,7,4,4,3,1,7,7,7,1,7,7,1,2,1,1,7,1,1,4,1,5,1,1,3,7,4,2,1,3,1,7,1,1,40,"being drunk he was impaired in his judgement","rehabilitation ",79,2,1,2,2,"none",2,228,NA,NA,NA,4,6,1,6,2,3,2,2,2,1,1,1,1,1,7,1,3,5,1,0.201595672158449,2.5,3.5,1.5,2.75,-1.02634398915029,-0.412374158495921,5.5,2.33333333333333,3.6,4,5,4.4,3.66666666666667,2.66666666666667,1.5,2.5,1.66666666666667,2,2.375,2.4,2,2.4,1.75,2.5,1,2.03333333333333,1.66666666666667,2.75,2.28571428571429,"Liberal"
100,1513,1,"R_3JEJCObBOUhYJ8K",1,"5d8a64630ffb9c001746ca2c",1,7,1,2,5,5,2,7,9,7,7,7,4,1,4,3,6,2,4,4,6,2,7,1,7,7,7,7,7,7,4,7,7,6,6,2,2,5,4,6,7,7,7,5,2,5,6,7,5,3,7,6,5,4,4,7,2,5,6,6,2,6,5,6,2,1,7,7,1,6,4,4,6,4,7,5,7,3,35,"I believe in redemption but I also believe in punishment for criminal behavior. I feel that 35 years is adequate punishment.","Hopefully some level of redemption for a past bad deed.",66,1,3,3,6,"Good study",2,227,NA,NA,NA,7,7,6,7,4,6,6,4,1,3,1,2,4,1,6,6,7,7,2,-0.195281713746328,7,6.5,5,5.75,1.35247198570272,0.578595135978197,7,2,4,7,7,7,7,6,6,6,5,7,6.1875,4.6,3.125,5.8,4.75,7,5.75,4.9,2.33333333333333,4,3.28571428571429,"Conservative"
100,510,1,"R_6fyk9hBCFHK9eoh",1,"64509bfcd8d8b7e61f801e95",5,3,3,5,1,1,3,1,9,3,4,6,1,2,4,2,7,1,1,1,1,1,2,4,1,3,2,5,4,5,5,5,4,3,4,6,7,2,5,5,3,4,3,1,4,3,1,2,1,1,7,7,2,2,6,7,5,2,2,2,6,2,3,3,1,7,1,2,6,5,4,2,1,6,3,5,1,1,20,"He was not in the right state of mind, was under the influence, and didn't seem to intend to push her into traffic.","I would hope he could get treatment and change his life.",59,2,1,6,3,"I have a ton of comments, but will try to make it brief. Basically, I don't trust the justice  system so any punishments I fear could be applied to innocent people, and I see many guilty getting a slap on the wrist and walking free. It is definitely racially biased. ",2,226,NA,NA,NA,3,5,3,4,3,2,1,3,2,5,1,1,2,1,3,2,1,2,1,-1.38591387146066,3,4,1,2.5,-1.22457865372138,-1.30524626259102,3.5,1.66666666666667,2.4,2.33333333333333,2.5,2.4,4.66666666666667,4,3.5,1.5,3.33333333333333,3.33333333333333,3.5,2.6,1.375,2.2,2.25,1.5,1.5,1.86666666666667,1.33333333333333,1,1.14285714285714,"Liberal"
100,1247,1,"R_5pYvP0R5o9naLDa",1,"67e1fa87e8aa9b415b7efafa",1,7,1,1,7,7,5,1,9,5,5,7,2,2,4,7,7,1,1,1,1,1,5,5,5,7,5,5,5,7,5,7,7,1,1,7,7,7,3,6,1,1,1,1,7,1,5,7,3,2,5,7,2,2,7,7,7,1,1,1,7,1,1,1,1,5,3,7,1,7,4,6,3,6,5,4,3,3,50,"I believe that this man deserves life imprisonment because I am concerned that he will try to hurt someone else again in the future. He caused an innocent woman to die so he needs to be punished appropriately. There is no gray area in my opinion . . . even if he is mentally unstable and gets help, he needs to be kept off of the streets. ","I hope this sentence will protect other women from the same thing happening to them. I also hope that his sentence will serve as an example to other men who are considering committing the same type of crime. ",65,2,1,6,6,"interesting study with great questions",1,225,NA,NA,NA,7,7,7,3,3,1,1,5,1,7,3,1,1,1,1,1,3,7,1,1.23851286921351,7,7,7,6,1.55070665027381,1.39460975974366,5,1.66666666666667,3,4.33333333333333,6,5,5.66666666666667,5.66666666666667,1,1,6,1,3.6875,5.4,1.875,1,1,5,3.5,2.83333333333333,3,1,1.85714285714286,"Conservative"
100,1450,1,"R_38SXrvAtgcA70JZ",0.899999976,"63614a46bd1e8547e0a8b8ba",4,1,1,4,4,1,4,7,9,7,7,7,1,1,4,4,7,4,4,1,1,1,1,1,4,1,1,4,4,4,1,7,4,4,4,4,4,4,4,1,4,4,4,1,1,7,1,1,1,1,7,7,1,1,7,7,7,1,1,1,7,1,1,4,1,1,7,7,1,2,1,1,3,1,7,1,4,1,50,"Darryl knowingly ambushed another human being and beat him to death. This is not normal human behavior. Should be 1st degree murder.","Keeping this human away from other humans for allowing his irrational emotions to take over to the point of murdering someone.",34,1,1,2,4,"I wrote a message, but I believe accidentally skipped 1 question, clicked the blue arrow and it allowed me to continue.",3,224,NA,NA,NA,4,7,4,7,7,4,4,4,1,1,1,1,1,1,1,1,7,7,1,1.38354390895301,2.5,5.5,2.5,4,-0.0351706662948695,0.674186621329069,7,1,3.4,4,1,2.8,4,6,4,4,3,4,4.1875,1,1,1,1.75,7,3.75,2.26666666666667,3,1.75,2.28571428571429,"Moderate"
100,648,1,"R_71u3NIiHsxe4Qx3",0.899999976,"5c38f43bb594c40001212d39",3,3,2,5,3,2,5,5,9,5,5,6,2,2,4,5,6,2,3,5,5,2,2,3,2,2,5,5,5,3,5,5,2,3,3,6,4,3,5,3,2,4,4,2,5,3,3,4,1,3,6,6,6,4,6,7,6,1,2,1,6,6,4,5,2,3,3,4,5,5,3,5,2,2,2,6,3,2,50,"It weas his choice to attack. His actions warrant this.","Nobody else will get hurt.",77,1,1,6,6,"",2,223,NA,NA,NA,5,6,3,5,3,2,4,3,2,5,2,2,2,1,2,2,5,3,2,0.995350443968003,4,4.5,2.5,4,-0.0351706662948695,0.480089888836567,5,2,3.2,3,3.5,3.2,4.33333333333333,3.33333333333333,3,3,3,3.33333333333333,3.375,3.8,2.625,1.6,4.25,3.75,2.25,2.96666666666667,3,3.75,3.42857142857143,"Conservative"
100,1848,1,"R_6hRW4kwhM2tH820",1,"5c1976c90d57c30001b4162c",4,2,3,7,1,1,5,2,9,4,4,5,1,1,4,5,7,1,3,3,5,1,1,4,1,4,4,1,5,3,7,4,1,4,2,7,7,1,7,1,4,5,3,1,4,4,1,5,1,1,7,4,6,6,5,7,7,1,4,1,7,1,6,1,1,7,4,2,2,6,1,6,1,5,1,1,1,2,20,"I just guessed. The way prisons are now, it seems unlikely he will be rehabilitated from his violent tendencies. He does seem to be a danger to society, but it wasn't premeditated. I really don't know what the appropriate sentence is. Prison might make him worse.","I hope he will want to get out of prison and have a good life afterwards. I hope he will realize his behavior is what sent him to jail, and that his behavior needs to change.",74,2,1,6,6,"People who are put in prison should not have to fear violence while there.",2,222,NA,NA,NA,4,5,1,4,1,1,1,1,3,4,1,4,3,1,1,1,1,6,1,-1.38591387146066,3,3,1,2.625,-1.12546132143583,-1.25568759644825,4,1.66666666666667,2.6,2,4,2.8,3,2,3,1,1,4,2.375,3,2.875,1.6,2.25,3.25,1.25,2.43333333333333,2.33333333333333,3,2.71428571428571,"Conservative"
100,764,1,"R_56dGBaOUqFpwfmh",1,"6626ff90da799a640dba7d97",4,2,4,5,4,1,6,5,9,4,5,7,2,1,4,2,7,2,2,2,4,1,4,4,2,4,4,5,4,6,5,5,4,3,5,5,4,4,5,4,3,4,4,4,2,7,2,4,3,3,6,6,3,2,4,6,2,6,7,7,1,5,3,5,4,4,4,4,3,7,4,4,5,2,6,6,2,2,20,"20 years is at least enough of a time for someone","To get him to rehabilitate and change his actions",40,1,3,6,4,"",3,221,NA,NA,NA,4,4,3,4,3,3,4,3,1,1,2,2,4,2,6,7,4,5,1,-1.11802636258772,3,3.5,2.5,3.625,-0.332522663151496,-0.725274512869608,4.5,1.33333333333333,2.6,3.33333333333333,4,3.6,5,4,4,3.5,3.66666666666667,3.66666666666667,4,2.6,2.625,6.6,4.25,4.25,3.75,3.86666666666667,1.66666666666667,2.25,2,"Moderate"
100,501,1,"R_5EuUpBz9MsIMITa",1,"5c3c7913b4f22c0001a0809c",3,5,3,5,5,2,4,5,9,5,4,7,2,2,4,6,6,3,3,5,5,2,5,2,5,5,5,5,5,5,4,3,4,4,5,3,4,5,4,5,6,6,4,4,4,6,5,5,6,4,3,4,6,6,5,5,4,4,5,3,5,7,4,5,2,5,4,4,3,6,1,4,3,1,1,2,6,1,25,"He delerately tried to steal and when that went wrong, he hurt and killed the woman. It wasn't premeditated, so I would not give life in prison","He has to answer for what he did. He needs to pay back to the family and society",73,1,1,2,6,"hard to decide on punishment in these cases",1,220,NA,NA,NA,5,5,3,6,4,5,4,4,1,2,5,4,3,3,4,3,3,5,2,-0.747647516695901,5,4,3.5,4.25,0.163063998276215,-0.292291759209843,4.5,1.66666666666667,2.8,5.33333333333333,5,5.2,5,3.66666666666667,4.5,4.5,4.66666666666667,5.33333333333333,4.625,4,4.625,3.8,4.5,4,2.75,4.03333333333333,3.66666666666667,3.75,3.71428571428571,"Conservative"
100,697,1,"R_14tPP2Y9JENk6kA",1,"614e7ad7ff5a0d785d5e550a",3,5,1,6,6,2,4,5,9,4,4,6,2,2,4,5,7,2,5,6,3,1,5,3,5,6,6,6,6,6,7,6,2,2,3,7,7,2,5,2,6,6,2,5,4,7,2,5,1,1,7,7,1,1,7,7,7,1,2,1,7,5,1,1,1,7,1,1,6,6,1,2,1,5,1,5,1,1,50,"I feel his crime was heinous, and he deserves the maximum penalty,","Keeping him out of society, and unable to hurt other people, especially women.",69,1,1,6,3,"",1,219,NA,NA,NA,5,7,2,5,1,1,1,3,2,1,1,1,1,1,1,1,1,2,1,1.23851286921351,5,4.5,4,4.5,0.361298662847299,0.799905766030407,4,2,2.8,5,6,5.4,6,3,2.5,1,2.33333333333333,4.66666666666667,3.4375,3.4,1,1.2,2,1.25,1,1.6,2.66666666666667,3.75,3.28571428571429,"Liberal"
100,651,1,"R_63moM8uPib6z7t0",1,"6766deef2e4e127d7fc3c293",3,5,3,7,4,3,7,7,9,5,5,7,1,1,4,4,7,3,4,5,5,1,5,3,4,5,3,5,6,5,5,5,3,6,7,3,3,5,3,3,6,7,7,7,7,7,5,7,7,7,5,7,1,1,7,7,5,3,4,1,6,7,5,7,1,1,7,7,1,7,1,7,4,7,1,1,1,5,40,"he went in there intoxicated and he assaulted the woman and chased her down until she got run over..he's a violent animal and needs to be locked up for a long time","keep him off the streets so he doesn't assault or kill anybody else",37,1,1,3,7,"good study",2,218,NA,NA,NA,5,5,1,5,3,5,5,5,1,1,3,1,1,1,3,2,7,7,1,0.201595672158449,5,3,3.5,4.625,0.460415995132842,0.331005833645645,5,1,2.6,4.66666666666667,4,4.4,5.33333333333333,3.66666666666667,6.5,5,4.33333333333333,6.66666666666667,5.1875,5.4,2.75,2.6,5,7,2.75,4.03333333333333,2.66666666666667,3.75,3.28571428571429,"Conservative"
100,1809,1,"R_3nZ7KbORNDRFx6y",0.800000012,"67aac3d6da39590556da57b4",3,4,4,5,5,6,6,3,9,7,5,5,5,5,4,6,5,7,1,6,6,7,7,1,7,7,7,7,7,6,7,7,7,5,5,4,6,7,5,7,7,7,7,6,5,7,5,7,7,2,7,7,7,7,7,7,7,5,4,4,7,7,7,7,1,6,2,7,1,7,7,5,7,3,7,5,2,1,30,"The crime consisted of gross violence, which is in direct contravention of a restraining order, premeditation marked by banging the door in her apartment, and a ferocious chase that led to her demise. These are mitigating factors that should be sentenced to the upper limits of the normal range.","This sentence is meant not only to bring justice to the victim and her family but to also safeguard the society by keeping a dangerous criminal at bay and to also act as a deterrent to others who would be tempted to do the same and be guilty of domestic violence.",22,2,1,5,5,"",2,217,NA,NA,NA,5,4,3,7,1,4,2,3,3,1,1,1,1,1,1,1,2,7,3,-0.592159099651104,4.5,3.5,5.5,4.5,0.361298662847299,-0.115430218401903,6,4.33333333333333,5,7,7,7,6.66666666666667,5,5,3,5.66666666666667,7,5.5625,4.8,3.375,3,5.5,4.5,4.25,4.1,5.33333333333333,5,5.14285714285714,"Conservative"
100,639,1,"R_61sQJ5DtS84QU5i",1,"6413bee5234ad46e9fc4ba75",2,2,2,6,2,3,5,3,9,5,3,6,3,2,4,2,7,2,3,1,5,1,4,2,2,6,6,3,6,2,6,2,2,3,6,5,4,3,6,3,3,6,2,2,6,1,2,5,5,3,3,5,7,6,5,6,7,2,2,1,6,5,1,3,1,3,6,7,2,3,5,7,1,5,1,3,1,1,45,"There are no excuses here.  He took away someone's daughter. sister, friend for nothing but selfish, stupid reasons.  He is to blame.  He had a choice.  He made it.  5 years short of max because I am generally sympathetic.","Keep him away from others who he might harm.",58,1,1,5,6,"All went well.",2,216,NA,NA,NA,6,6,2,6,2,3,4,2,2,7,5,3,3,2,1,2,5,6,1,0.598473058063226,4,4,2.5,3.625,-0.332522663151496,0.132975197455865,4,2.33333333333333,3,4,6,4.8,3.66666666666667,2,4.5,3.5,2.66666666666667,3.66666666666667,3.25,4.4,4.25,1.6,2.5,6,1,3.4,1.66666666666667,2.5,2.14285714285714,"Conservative"
100,1014,1,"R_7DcGVaPiwh4Mlus",1,"5e6011c399b03c35f69a53d8",4,3,3,4,6,3,5,5,9,5,5,5,4,3,4,3,7,1,3,5,5,1,2,4,3,5,3,5,5,4,5,3,5,1,6,7,7,3,7,2,1,4,7,4,3,3,3,5,1,1,7,7,1,1,7,7,7,1,1,1,7,7,1,7,1,2,5,5,3,7,4,7,2,4,6,1,6,5,30,"I would go with whatever the sentence the judge normally gives in this case.  I am not a judge and have no business deciding any other way.","That it gives just punishment for the crime.",55,2,1,2,5,"The study definitely had me doing some soul searching.  Tough questions!",3,215,NA,NA,NA,4,5,4,4,3,1,1,1,3,5,1,1,1,1,1,1,6,5,1,-0.284169605407477,3.5,4.5,4.5,4.375,0.262181330561757,-0.01099413742286,5,3.33333333333333,4,3,4,3.4,4.66666666666667,3.66666666666667,3.5,1,2,4,3.25,4,1,1,4,5.25,4.75,2.96666666666667,1.66666666666667,3.5,2.71428571428571,"Conservative"
100,804,1,"R_6rrk19hRO3jfcOZ",0.899999976,"5ddbd6e518beb6b1e1de0326",2,4,2,6,5,3,7,7,9,4,4,6,3,2,4,5,7,3,2,6,4,1,1,3,2,2,2,4,4,4,5,3,3,3,4,5,5,4,5,5,3,3,3,4,5,3,4,4,7,1,7,7,4,4,5,5,6,2,2,2,6,4,4,3,1,1,7,7,1,5,1,1,1,1,1,5,1,1,30,"he should have gotten hlp for anger  issues","lower the risk of him doing this again",78,1,1,5,6,"it presented fair facts",2,214,NA,NA,NA,6,6,2,5,3,3,3,3,2,5,1,1,3,3,2,2,7,7,1,-0.592159099651104,5,4,4,5,0.757767991989468,0.0828044461691818,4,2.33333333333333,3,2.66666666666667,2,2.4,4,3,3.5,3,4,3,3.4375,4.4,3,2,3,7,1,3.33333333333333,3,3.25,3.14285714285714,"Conservative"
100,1263,1,"R_39p6Yu6pS4t7Pfb",1,"66e87276ccc570e1c0d7df24",5,5,6,6,5,3,6,4,9,6,6,6,4,4,4,6,6,5,5,5,4,4,5,3,5,7,5,4,4,5,6,5,5,5,6,5,6,4,5,3,3,5,6,5,5,4,4,5,6,7,2,4,6,6,3,5,2,5,5,4,6,3,2,5,1,3,2,2,4,6,4,5,6,4,6,7,4,4,35,"I recommended a sentence of 35 years because it falls significantly above the typical range of 20 to 30 years for similar charges. This elevated sentence is justified by the aggravating factors present in the case.","The primary goal is to incapacitate Darryl Smith, ensuring he is removed from society for a substantial period. Given the extreme violence, rapid escalation, and lethal outcome of his actions, a long sentence is necessary to protect the public from any further harm he might cause.",55,2,1,6,6,"It was an interesting and valuable study on risk perception and ethical reasoning. Good luck with your research!",1,213,NA,NA,NA,3,2,2,5,2,3,2,3,2,4,6,4,5,3,6,2,5,4,2,0.0468166376678649,4,2,4,3.75,-0.233405330865954,-0.0932943465990445,6,3.33333333333333,4.4,5,6,5.4,4.33333333333333,4,5.5,2.5,3.33333333333333,4.66666666666667,4.0625,4.6,5.375,4.4,2.75,3.25,5,4.4,4.33333333333333,4.5,4.42857142857143,"Conservative"
100,524,1,"R_3sorwISLIBNjfRD",1,"599ec7dc617ca80001fcd124",2,5,1,6,4,2,6,7,9,5,5,3,5,2,4,5,7,3,3,4,6,1,6,2,6,6,6,5,6,6,5,6,2,2,2,6,2,3,6,5,6,6,6,4,1,7,6,6,1,1,7,7,1,1,7,7,6,2,2,1,6,6,2,5,7,2,6,6,2,7,4,7,1,7,1,2,1,1,50,"He caused her death","Rid society of him. He is a probable repeat systematic offender",63,1,1,6,6,"",2,212,NA,NA,NA,6,7,2,6,3,2,6,2,5,1,1,1,1,1,2,2,6,6,1,0.995350443968003,5.5,4.5,3,4.875,0.658650659703926,0.827000551835964,5,4,4.4,6,6,6,5.66666666666667,3.66666666666667,2,4,3.33333333333333,6,4.25,3.6,1,1.8,5,6,1,2.76666666666667,3,3.5,3.28571428571429,"Conservative"
100,514,1,"R_5oB3GW3cjlnGRDb",0.899999976,"6229ee11f6b5405956544966",4,1,4,6,7,1,2,4,9,4,2,3,2,3,4,1,7,1,2,1,3,1,3,2,2,4,2,2,5,2,7,3,1,1,2,6,7,1,7,1,2,2,4,1,1,7,1,2,1,1,7,7,1,1,7,7,6,2,2,2,6,5,1,2,2,7,1,2,6,2,1,1,1,1,1,3,1,1,30,"I don't think life is warranted as this wasn't pre-meditated, but WAS really outrageous behavior that resulted in death.  Thirty years without the possibility of parole would be my preference","MAYBE (though I doubt it) send the message to others to stop and think before pursuing certain courses of action, as they can end so badly for all involved. ",64,2,1,6,2,"",2,211,NA,NA,NA,4,4,2,6,1,2,1,1,5,1,1,1,1,1,2,2,1,2,1,-0.592159099651104,2.5,3,4,3.125,-0.728991992293665,-0.660575545972385,3,3.33333333333333,3.2,3.66666666666667,3,3.4,3,1.66666666666667,1.5,1.5,1,2.66666666666667,1.9375,1.2,1,2,2.5,1.5,1,1.46666666666667,1,1.75,1.42857142857143,"Liberal"
100,1573,1,"R_7348ebsVr6xUiXI",1,"67e944da95c1ca7712027013",7,1,7,7,1,1,4,1,9,7,4,7,1,1,4,1,7,1,1,1,1,1,5,1,7,7,7,1,1,1,7,1,1,1,1,7,7,1,7,1,1,1,1,1,1,7,1,1,1,1,7,7,1,1,7,7,7,1,1,1,7,1,1,1,1,7,1,1,7,7,4,7,4,7,4,7,1,1,30,"The sentence of 30 years reflects the severity of the violent act that resulted in a death while recognizing that the charge is second-degree murder, not first-degree murder.","I hope this sentence will primarily accomplish punishment and deterrence by ensuring Darryl is removed from society for a substantial period while sending a clear message against violent robbery and escalation.",19,1,2,5,1,"NONE",1,210,NA,NA,NA,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.350415439514018,1,1,1,1.375,-2.11663464429126,-1.23352504190264,5.5,1,2.8,6.33333333333333,7,6.6,1,1,1,1,1,1,1,1,1,1,1,1,2.5,1.2,1,1,1,"Liberal"
